Date,Year,Temp Max,Temp Min,Avg Temp,AvgIsOutlier,,,
01-06-1952,1952,32.30,22.37,27.34,no,,,
02-06-1952,1952,32.34,22.14,27.24,no,,,
03-06-1952,1952,31.02,21.41,26.22,no,,,
04-06-1952,1952,30.85,20.86,25.86,no,,,
05-06-1952,1952,30.39,20.84,25.61,no,,,
06-06-1952,1952,28.43,21.02,24.73,no,,,
07-06-1952,1952,29.60,21.38,25.49,no,,,
08-06-1952,1952,31.20,21.43,26.32,no,,,
09-06-1952,1952,31.44,21.29,26.37,no,,,
10-06-1952,1952,30.21,21.12,25.66,no,,,
11-06-1952,1952,31.31,20.96,26.13,no,,,
12-06-1952,1952,31.43,21.75,26.59,no,,,
13-06-1952,1952,31.36,21.78,26.57,no,,,
14-06-1952,1952,31.03,21.45,26.24,no,,,
15-06-1952,1952,29.19,21.39,25.29,no,,,
16-06-1952,1952,30.18,21.67,25.93,no,,,
17-06-1952,1952,31.15,20.95,26.05,no,,,
18-06-1952,1952,30.53,20.24,25.39,no,,,
19-06-1952,1952,29.99,20.79,25.39,no,,,
20-06-1952,1952,30.14,21.11,25.63,no,,,
21-06-1952,1952,29.51,20.68,25.10,no,,,
22-06-1952,1952,28.70,20.94,24.82,no,,,
23-06-1952,1952,29.13,20.86,24.99,no,,,
24-06-1952,1952,29.24,20.77,25.01,no,,,
25-06-1952,1952,29.35,20.99,25.17,no,,,
26-06-1952,1952,29.20,20.98,25.09,no,,,
27-06-1952,1952,29.51,20.94,25.23,no,,,
28-06-1952,1952,30.09,20.15,25.12,no,,,
29-06-1952,1952,28.65,19.94,24.30,no,,,
30-06-1952,1952,28.98,19.84,24.41,no,,,
01-07-1952,1952,29.48,20.00,24.74,no,,,
02-07-1952,1952,29.89,19.99,24.94,no,,,
03-07-1952,1952,29.74,20.74,25.24,no,,,
04-07-1952,1952,29.21,20.18,24.69,no,,,
05-07-1952,1952,30.62,21.27,25.95,no,,,
06-07-1952,1952,31.39,21.03,26.21,no,,,
07-07-1952,1952,32.03,21.49,26.76,no,,,
08-07-1952,1952,31.74,21.48,26.61,no,,,
09-07-1952,1952,32.34,20.95,26.65,no,,,
10-07-1952,1952,31.80,20.33,26.06,no,,,
11-07-1952,1952,31.14,20.26,25.70,no,,,
12-07-1952,1952,28.36,20.17,24.27,no,,,
13-07-1952,1952,26.97,20.75,23.86,no,,,
14-07-1952,1952,28.30,20.75,24.52,no,,,
15-07-1952,1952,28.99,20.88,24.93,no,,,
16-07-1952,1952,28.50,20.53,24.52,no,,,
17-07-1952,1952,26.99,19.78,23.39,no,,,
18-07-1952,1952,26.52,19.83,23.18,no,,,
19-07-1952,1952,27.76,20.24,24.00,no,,,
20-07-1952,1952,27.42,20.30,23.86,no,,,
21-07-1952,1952,27.47,20.01,23.74,no,,,
22-07-1952,1952,28.16,20.74,24.45,no,,,
23-07-1952,1952,27.75,20.46,24.10,no,,,
24-07-1952,1952,26.98,20.75,23.86,no,,,
25-07-1952,1952,26.60,20.27,23.44,no,,,
26-07-1952,1952,28.47,20.38,24.42,no,,,
27-07-1952,1952,28.64,20.57,24.60,no,,,
28-07-1952,1952,28.28,20.87,24.58,no,,,
29-07-1952,1952,29.40,20.76,25.08,no,,,
30-07-1952,1952,29.62,21.05,25.34,no,,,
31-07-1952,1952,28.36,20.96,24.66,no,,,
01-08-1952,1952,28.70,20.34,24.52,no,,,
02-08-1952,1952,28.99,20.36,24.68,no,,,
03-08-1952,1952,28.77,21.14,24.95,no,,,
04-08-1952,1952,27.53,20.23,23.88,no,,,
05-08-1952,1952,29.19,20.71,24.95,no,,,
06-08-1952,1952,29.82,20.62,25.22,no,,,
07-08-1952,1952,29.67,20.82,25.24,no,,,
08-08-1952,1952,28.12,20.53,24.33,no,,,
09-08-1952,1952,28.84,20.26,24.55,no,,,
10-08-1952,1952,28.46,20.35,24.40,no,,,
11-08-1952,1952,29.14,20.23,24.68,no,,,
12-08-1952,1952,29.56,20.27,24.91,no,,,
13-08-1952,1952,28.73,20.44,24.59,no,,,
14-08-1952,1952,27.92,20.84,24.38,no,,,
15-08-1952,1952,28.45,21.05,24.75,no,,,
16-08-1952,1952,27.88,20.78,24.33,no,,,
17-08-1952,1952,28.81,20.74,24.77,no,,,
18-08-1952,1952,28.83,21.14,24.98,no,,,
19-08-1952,1952,28.90,20.82,24.86,no,,,
20-08-1952,1952,28.70,21.07,24.89,no,,,
21-08-1952,1952,27.92,20.11,24.02,no,,,
22-08-1952,1952,27.23,20.18,23.70,no,,,
23-08-1952,1952,27.40,19.91,23.65,no,,,
24-08-1952,1952,28.53,20.38,24.45,no,,,
25-08-1952,1952,29.11,20.94,25.03,no,,,
26-08-1952,1952,29.62,20.65,25.14,no,,,
27-08-1952,1952,29.18,20.17,24.68,no,,,
28-08-1952,1952,28.77,20.06,24.41,no,,,
29-08-1952,1952,29.30,19.98,24.64,no,,,
30-08-1952,1952,27.96,19.50,23.73,no,,,
31-08-1952,1952,26.88,19.84,23.36,no,,,
01-09-1952,1952,29.11,20.08,24.60,no,,,
02-09-1952,1952,29.10,20.11,24.61,no,,,
03-09-1952,1952,29.21,20.08,24.64,no,,,
04-09-1952,1952,29.15,20.15,24.65,no,,,
05-09-1952,1952,28.95,20.10,24.53,no,,,
06-09-1952,1952,29.03,20.06,24.55,no,,,
07-09-1952,1952,29.29,20.16,24.73,no,,,
08-09-1952,1952,28.94,19.97,24.45,no,,,
09-09-1952,1952,29.16,20.06,24.61,no,,,
10-09-1952,1952,29.08,20.21,24.64,no,,,
11-09-1952,1952,29.12,19.86,24.49,no,,,
12-09-1952,1952,29.06,20.04,24.55,no,,,
13-09-1952,1952,29.20,20.05,24.63,no,,,
14-09-1952,1952,29.58,20.12,24.85,no,,,
15-09-1952,1952,29.59,20.07,24.83,no,,,
16-09-1952,1952,29.45,20.26,24.86,no,,,
17-09-1952,1952,29.41,20.09,24.75,no,,,
18-09-1952,1952,29.06,20.04,24.55,no,,,
19-09-1952,1952,29.13,20.07,24.60,no,,,
20-09-1952,1952,28.96,20.04,24.50,no,,,
21-09-1952,1952,29.07,20.09,24.58,no,,,
22-09-1952,1952,29.12,20.22,24.67,no,,,
23-09-1952,1952,29.27,20.11,24.69,no,,,
24-09-1952,1952,28.98,20.05,24.51,no,,,
25-09-1952,1952,28.96,20.08,24.52,no,,,
26-09-1952,1952,29.04,20.20,24.62,no,,,
27-09-1952,1952,28.88,20.10,24.49,no,,,
28-09-1952,1952,28.99,20.08,24.53,no,,,
29-09-1952,1952,28.79,20.04,24.42,no,,,
30-09-1952,1952,28.79,20.07,24.43,no,,,
01-10-1952,1952,30.07,20.87,25.47,no,,,
02-10-1952,1952,29.87,21.39,25.63,no,,,
03-10-1952,1952,29.83,20.72,25.27,no,,,
04-10-1952,1952,28.43,20.78,24.61,no,,,
05-10-1952,1952,27.63,21.12,24.38,no,,,
06-10-1952,1952,27.09,20.94,24.02,no,,,
07-10-1952,1952,26.50,20.88,23.69,no,,,
08-10-1952,1952,26.62,20.69,23.66,no,,,
09-10-1952,1952,26.71,20.33,23.52,no,,,
10-10-1952,1952,28.40,21.32,24.86,no,,,
11-10-1952,1952,28.06,19.96,24.01,no,,,
12-10-1952,1952,28.69,20.96,24.82,no,,,
13-10-1952,1952,28.75,19.30,24.02,no,,,
14-10-1952,1952,24.28,19.30,21.79,no,,,
15-10-1952,1952,26.91,20.47,23.69,no,,,
16-10-1952,1952,27.19,20.30,23.74,no,,,
17-10-1952,1952,28.24,20.49,24.36,no,,,
18-10-1952,1952,28.47,21.04,24.76,no,,,
19-10-1952,1952,26.27,20.59,23.43,no,,,
20-10-1952,1952,27.32,19.26,23.29,no,,,
21-10-1952,1952,27.31,19.82,23.56,no,,,
22-10-1952,1952,28.62,20.55,24.59,no,,,
23-10-1952,1952,26.93,18.91,22.92,no,,,
24-10-1952,1952,29.30,19.92,24.61,no,,,
25-10-1952,1952,28.31,20.59,24.45,no,,,
26-10-1952,1952,28.59,19.65,24.12,no,,,
27-10-1952,1952,29.47,18.39,23.93,no,,,
28-10-1952,1952,28.93,17.23,23.08,no,,,
29-10-1952,1952,28.30,16.76,22.53,no,,,
30-10-1952,1952,28.71,16.78,22.74,no,,,
31-10-1952,1952,28.79,16.64,22.72,no,,,
01-11-1952,1952,28.49,17.42,22.95,no,,,
02-11-1952,1952,28.79,18.39,23.59,no,,,
03-11-1952,1952,29.28,18.86,24.07,no,,,
04-11-1952,1952,29.41,18.50,23.95,no,,,
05-11-1952,1952,29.36,18.79,24.08,no,,,
06-11-1952,1952,28.45,18.35,23.40,no,,,
07-11-1952,1952,28.90,17.83,23.36,no,,,
08-11-1952,1952,28.77,17.73,23.25,no,,,
09-11-1952,1952,28.99,17.11,23.05,no,,,
10-11-1952,1952,29.27,17.10,23.19,no,,,
11-11-1952,1952,29.00,16.82,22.91,no,,,
12-11-1952,1952,29.12,17.03,23.08,no,,,
13-11-1952,1952,28.68,16.38,22.53,no,,,
14-11-1952,1952,28.15,14.93,21.54,no,,,
15-11-1952,1952,27.10,14.50,20.80,no,,,
16-11-1952,1952,27.24,15.07,21.15,no,,,
17-11-1952,1952,28.02,16.81,22.41,no,,,
18-11-1952,1952,28.32,16.33,22.32,no,,,
19-11-1952,1952,27.94,16.71,22.32,no,,,
20-11-1952,1952,27.80,16.45,22.13,no,,,
21-11-1952,1952,27.92,18.73,23.32,no,,,
22-11-1952,1952,28.04,19.22,23.63,no,,,
23-11-1952,1952,27.92,18.18,23.05,no,,,
24-11-1952,1952,28.86,16.63,22.74,no,,,
25-11-1952,1952,28.21,15.27,21.74,no,,,
26-11-1952,1952,27.67,14.62,21.14,no,,,
27-11-1952,1952,29.08,14.50,21.79,no,,,
28-11-1952,1952,28.57,16.23,22.40,no,,,
29-11-1952,1952,26.64,15.62,21.13,no,,,
30-11-1952,1952,25.55,17.30,21.42,no,,,
01-12-1952,1952,23.72,18.45,21.09,no,,,
02-12-1952,1952,23.22,18.88,21.05,no,,,
03-12-1952,1952,26.13,18.20,22.16,no,,,
04-12-1952,1952,26.38,19.04,22.71,no,,,
05-12-1952,1952,27.33,16.36,21.85,no,,,
06-12-1952,1952,27.01,16.08,21.55,no,,,
07-12-1952,1952,25.95,18.86,22.41,no,,,
08-12-1952,1952,22.37,19.46,20.91,no,,,
09-12-1952,1952,24.60,19.58,22.09,no,,,
10-12-1952,1952,24.98,19.61,22.30,no,,,
11-12-1952,1952,25.48,19.35,22.41,no,,,
12-12-1952,1952,25.51,19.24,22.38,no,,,
13-12-1952,1952,26.22,18.30,22.26,no,,,
14-12-1952,1952,25.93,18.39,22.16,no,,,
15-12-1952,1952,26.23,15.79,21.01,no,,,
16-12-1952,1952,26.66,15.33,20.99,no,,,
17-12-1952,1952,26.25,14.74,20.49,no,,,
18-12-1952,1952,25.75,15.64,20.70,no,,,
19-12-1952,1952,25.89,15.33,20.61,no,,,
20-12-1952,1952,26.03,16.48,21.26,no,,,
21-12-1952,1952,27.20,15.75,21.48,no,,,
22-12-1952,1952,26.03,15.28,20.66,no,,,
23-12-1952,1952,25.44,16.39,20.91,no,,,
24-12-1952,1952,25.78,18.56,22.17,no,,,
25-12-1952,1952,24.95,17.50,21.23,no,,,
26-12-1952,1952,26.43,16.85,21.64,no,,,
27-12-1952,1952,26.81,17.14,21.97,no,,,
28-12-1952,1952,25.84,16.51,21.18,no,,,
29-12-1952,1952,25.87,15.74,20.81,no,,,
30-12-1952,1952,25.97,15.14,20.55,no,,,
31-12-1952,1952,25.43,15.10,20.27,no,,,
01-01-1953,1953,26.02,14.56,20.29,no,,,
02-01-1953,1953,26.75,14.72,20.74,no,,,
03-01-1953,1953,26.03,14.35,20.19,no,,,
04-01-1953,1953,26.13,14.51,20.32,no,,,
05-01-1953,1953,25.62,15.08,20.35,no,,,
06-01-1953,1953,25.83,15.58,20.70,no,,,
07-01-1953,1953,26.19,16.02,21.11,no,,,
08-01-1953,1953,26.37,16.55,21.46,no,,,
09-01-1953,1953,26.93,18.29,22.61,no,,,
10-01-1953,1953,26.59,18.10,22.35,no,,,
11-01-1953,1953,26.92,16.68,21.80,no,,,
12-01-1953,1953,27.05,16.34,21.69,no,,,
13-01-1953,1953,26.87,15.36,21.12,no,,,
14-01-1953,1953,27.51,14.63,21.07,no,,,
15-01-1953,1953,27.60,14.69,21.14,no,,,
16-01-1953,1953,28.46,14.86,21.66,no,,,
17-01-1953,1953,29.42,17.45,23.44,no,,,
18-01-1953,1953,28.50,18.44,23.47,no,,,
19-01-1953,1953,28.59,18.06,23.32,no,,,
20-01-1953,1953,28.32,17.01,22.66,no,,,
21-01-1953,1953,28.67,16.69,22.68,no,,,
22-01-1953,1953,29.75,16.85,23.30,no,,,
23-01-1953,1953,29.26,16.98,23.12,no,,,
24-01-1953,1953,29.20,18.45,23.83,no,,,
25-01-1953,1953,28.32,16.82,22.57,no,,,
26-01-1953,1953,27.69,14.23,20.96,no,,,
27-01-1953,1953,27.47,13.77,20.62,no,,,
28-01-1953,1953,28.41,14.19,21.30,no,,,
29-01-1953,1953,28.16,14.45,21.30,no,,,
30-01-1953,1953,28.56,14.80,21.68,no,,,
31-01-1953,1953,29.17,14.80,21.99,no,,,
01-02-1953,1953,28.70,14.97,21.84,no,,,
02-02-1953,1953,29.44,14.79,22.12,no,,,
03-02-1953,1953,29.42,15.41,22.41,no,,,
04-02-1953,1953,29.04,16.33,22.69,no,,,
05-02-1953,1953,28.77,16.65,22.71,no,,,
06-02-1953,1953,29.25,16.01,22.63,no,,,
07-02-1953,1953,29.30,16.54,22.92,no,,,
08-02-1953,1953,29.91,17.09,23.50,no,,,
09-02-1953,1953,29.46,15.89,22.67,no,,,
10-02-1953,1953,28.71,15.07,21.89,no,,,
11-02-1953,1953,28.01,14.80,21.41,no,,,
12-02-1953,1953,27.66,15.65,21.65,no,,,
13-02-1953,1953,28.27,14.60,21.44,no,,,
14-02-1953,1953,29.23,14.71,21.97,no,,,
15-02-1953,1953,29.82,16.45,23.14,no,,,
16-02-1953,1953,29.81,15.81,22.81,no,,,
17-02-1953,1953,30.12,15.50,22.81,no,,,
18-02-1953,1953,30.52,16.85,23.69,no,,,
19-02-1953,1953,31.31,16.35,23.83,no,,,
20-02-1953,1953,31.10,17.10,24.10,no,,,
21-02-1953,1953,30.51,19.09,24.80,no,,,
22-02-1953,1953,30.47,19.26,24.86,no,,,
23-02-1953,1953,29.05,19.47,24.26,no,,,
24-02-1953,1953,30.20,19.05,24.63,no,,,
25-02-1953,1953,30.53,18.61,24.57,no,,,
26-02-1953,1953,31.93,17.49,24.71,no,,,
27-02-1953,1953,32.32,17.19,24.76,no,,,
28-02-1953,1953,33.29,17.25,25.27,no,,,
01-03-1953,1953,32.95,17.94,25.45,no,,,
02-03-1953,1953,33.24,17.97,25.61,no,,,
03-03-1953,1953,33.03,18.02,25.52,no,,,
04-03-1953,1953,32.34,17.16,24.75,no,,,
05-03-1953,1953,32.76,18.86,25.81,no,,,
06-03-1953,1953,32.64,18.82,25.73,no,,,
07-03-1953,1953,33.25,19.98,26.61,no,,,
08-03-1953,1953,33.53,19.42,26.47,no,,,
09-03-1953,1953,33.57,19.64,26.60,no,,,
10-03-1953,1953,33.87,21.53,27.70,no,,,
11-03-1953,1953,33.94,20.78,27.36,no,,,
12-03-1953,1953,33.11,20.88,26.99,no,,,
13-03-1953,1953,33.44,19.73,26.58,no,,,
14-03-1953,1953,34.13,18.18,26.16,no,,,
15-03-1953,1953,34.21,19.53,26.87,no,,,
16-03-1953,1953,34.35,19.96,27.15,no,,,
17-03-1953,1953,33.78,19.86,26.82,no,,,
18-03-1953,1953,34.47,19.73,27.10,no,,,
19-03-1953,1953,34.98,20.99,27.98,no,,,
20-03-1953,1953,35.27,20.92,28.10,no,,,
21-03-1953,1953,34.71,20.40,27.55,no,,,
22-03-1953,1953,34.59,20.41,27.50,no,,,
23-03-1953,1953,33.80,20.92,27.36,no,,,
24-03-1953,1953,34.70,20.60,27.65,no,,,
25-03-1953,1953,34.58,20.64,27.61,no,,,
26-03-1953,1953,34.68,22.14,28.41,no,,,
27-03-1953,1953,34.56,22.87,28.72,no,,,
28-03-1953,1953,34.42,22.77,28.59,no,,,
29-03-1953,1953,33.78,21.65,27.71,no,,,
30-03-1953,1953,34.31,22.48,28.40,no,,,
31-03-1953,1953,34.22,22.57,28.40,no,,,
01-04-1953,1953,34.43,21.88,28.15,no,,,
02-04-1953,1953,34.04,21.61,27.83,no,,,
03-04-1953,1953,33.34,21.34,27.34,no,,,
04-04-1953,1953,31.66,21.85,26.76,no,,,
05-04-1953,1953,31.89,21.10,26.49,no,,,
06-04-1953,1953,32.29,19.81,26.05,no,,,
07-04-1953,1953,32.72,22.31,27.52,no,,,
08-04-1953,1953,32.65,21.14,26.90,no,,,
09-04-1953,1953,32.83,21.45,27.14,no,,,
10-04-1953,1953,32.57,20.77,26.67,no,,,
11-04-1953,1953,33.16,20.43,26.80,no,,,
12-04-1953,1953,33.57,21.84,27.70,no,,,
13-04-1953,1953,33.63,23.41,28.52,no,,,
14-04-1953,1953,34.16,22.94,28.55,no,,,
15-04-1953,1953,33.92,23.31,28.61,no,,,
16-04-1953,1953,33.57,22.18,27.88,no,,,
17-04-1953,1953,32.47,21.81,27.14,no,,,
18-04-1953,1953,31.55,21.76,26.65,no,,,
19-04-1953,1953,31.27,20.89,26.08,no,,,
20-04-1953,1953,31.78,22.09,26.94,no,,,
21-04-1953,1953,31.89,22.27,27.08,no,,,
22-04-1953,1953,33.04,22.64,27.84,no,,,
23-04-1953,1953,33.61,22.59,28.10,no,,,
24-04-1953,1953,33.78,23.48,28.63,no,,,
25-04-1953,1953,33.05,22.98,28.01,no,,,
26-04-1953,1953,33.57,21.65,27.61,no,,,
27-04-1953,1953,34.64,21.73,28.18,no,,,
28-04-1953,1953,34.56,22.76,28.66,no,,,
29-04-1953,1953,34.93,22.66,28.80,no,,,
30-04-1953,1953,35.79,23.88,29.84,no,,,
01-05-1953,1953,36.02,22.77,29.40,no,,,
02-05-1953,1953,35.30,22.92,29.11,no,,,
03-05-1953,1953,34.98,22.99,28.98,no,,,
04-05-1953,1953,34.64,23.29,28.97,no,,,
05-05-1953,1953,34.49,24.14,29.32,no,,,
06-05-1953,1953,34.41,22.66,28.53,no,,,
07-05-1953,1953,34.20,23.13,28.66,no,,,
08-05-1953,1953,34.00,22.34,28.17,no,,,
09-05-1953,1953,34.45,22.75,28.60,no,,,
10-05-1953,1953,35.23,23.03,29.13,no,,,
11-05-1953,1953,35.01,22.91,28.96,no,,,
12-05-1953,1953,34.71,21.84,28.27,no,,,
13-05-1953,1953,34.30,21.73,28.01,no,,,
14-05-1953,1953,34.84,21.77,28.31,no,,,
15-05-1953,1953,34.35,22.16,28.25,no,,,
16-05-1953,1953,34.48,23.10,28.79,no,,,
17-05-1953,1953,34.46,23.16,28.81,no,,,
18-05-1953,1953,34.26,22.89,28.57,no,,,
19-05-1953,1953,34.56,23.21,28.89,no,,,
20-05-1953,1953,34.47,24.13,29.30,no,,,
21-05-1953,1953,34.75,22.61,28.68,no,,,
22-05-1953,1953,34.11,22.89,28.50,no,,,
23-05-1953,1953,34.42,22.71,28.56,no,,,
24-05-1953,1953,34.64,22.38,28.51,no,,,
25-05-1953,1953,34.14,21.95,28.05,no,,,
26-05-1953,1953,34.82,23.59,29.20,no,,,
27-05-1953,1953,33.76,22.02,27.89,no,,,
28-05-1953,1953,34.09,23.47,28.78,no,,,
29-05-1953,1953,33.05,21.88,27.46,no,,,
30-05-1953,1953,33.68,23.61,28.65,no,,,
31-05-1953,1953,33.34,22.66,28.00,no,,,
01-06-1953,1953,33.55,23.00,28.27,no,,,
02-06-1953,1953,33.13,23.40,28.27,no,,,
03-06-1953,1953,33.48,23.42,28.45,no,,,
04-06-1953,1953,33.61,22.66,28.14,no,,,
05-06-1953,1953,33.03,21.44,27.23,no,,,
06-06-1953,1953,33.18,23.61,28.40,no,,,
07-06-1953,1953,32.60,21.58,27.09,no,,,
08-06-1953,1953,31.95,22.17,27.06,no,,,
09-06-1953,1953,32.31,22.34,27.33,no,,,
10-06-1953,1953,32.63,22.54,27.59,no,,,
11-06-1953,1953,32.67,20.54,26.60,no,,,
12-06-1953,1953,32.24,21.39,26.82,no,,,
13-06-1953,1953,32.58,22.35,27.47,no,,,
14-06-1953,1953,31.21,21.56,26.38,no,,,
15-06-1953,1953,29.69,21.79,25.74,no,,,
16-06-1953,1953,29.14,21.63,25.38,no,,,
17-06-1953,1953,29.01,20.93,24.97,no,,,
18-06-1953,1953,27.19,20.13,23.66,no,,,
19-06-1953,1953,27.47,20.92,24.19,no,,,
20-06-1953,1953,27.49,20.80,24.14,no,,,
21-06-1953,1953,24.89,21.00,22.94,no,,,
22-06-1953,1953,26.25,21.29,23.77,no,,,
23-06-1953,1953,28.11,21.07,24.59,no,,,
24-06-1953,1953,28.77,20.89,24.83,no,,,
25-06-1953,1953,30.59,20.31,25.45,no,,,
26-06-1953,1953,29.58,20.95,25.27,no,,,
27-06-1953,1953,29.86,21.15,25.51,no,,,
28-06-1953,1953,29.97,20.73,25.35,no,,,
29-06-1953,1953,29.90,21.41,25.65,no,,,
30-06-1953,1953,28.38,20.11,24.24,no,,,
01-07-1953,1953,27.98,20.72,24.35,no,,,
02-07-1953,1953,27.45,21.19,24.32,no,,,
03-07-1953,1953,27.75,21.17,24.46,no,,,
04-07-1953,1953,27.42,20.88,24.15,no,,,
05-07-1953,1953,26.34,19.52,22.93,no,,,
06-07-1953,1953,27.48,20.51,23.99,no,,,
07-07-1953,1953,26.67,19.84,23.26,no,,,
08-07-1953,1953,27.63,19.69,23.66,no,,,
09-07-1953,1953,27.95,20.18,24.07,no,,,
10-07-1953,1953,26.92,20.13,23.52,no,,,
11-07-1953,1953,27.57,20.51,24.04,no,,,
12-07-1953,1953,27.83,20.56,24.19,no,,,
13-07-1953,1953,27.91,19.95,23.93,no,,,
14-07-1953,1953,27.99,19.73,23.86,no,,,
15-07-1953,1953,28.32,19.85,24.09,no,,,
16-07-1953,1953,29.18,20.31,24.74,no,,,
17-07-1953,1953,29.28,20.56,24.92,no,,,
18-07-1953,1953,30.83,20.52,25.68,no,,,
19-07-1953,1953,29.09,20.34,24.72,no,,,
20-07-1953,1953,30.36,20.65,25.51,no,,,
21-07-1953,1953,29.75,20.27,25.01,no,,,
22-07-1953,1953,30.17,20.65,25.41,no,,,
23-07-1953,1953,30.06,20.55,25.30,no,,,
24-07-1953,1953,29.79,21.06,25.43,no,,,
25-07-1953,1953,29.76,20.60,25.18,no,,,
26-07-1953,1953,29.73,20.60,25.16,no,,,
27-07-1953,1953,29.57,20.76,25.16,no,,,
28-07-1953,1953,28.64,20.78,24.71,no,,,
29-07-1953,1953,27.41,20.98,24.19,no,,,
30-07-1953,1953,25.72,19.61,22.66,no,,,
31-07-1953,1953,23.65,19.65,21.65,no,,,
01-08-1953,1953,23.98,19.92,21.95,no,,,
02-08-1953,1953,26.47,20.51,23.49,no,,,
03-08-1953,1953,27.01,20.14,23.57,no,,,
04-08-1953,1953,26.94,20.48,23.71,no,,,
05-08-1953,1953,27.45,19.86,23.66,no,,,
06-08-1953,1953,28.34,20.30,24.32,no,,,
07-08-1953,1953,29.81,20.74,25.27,no,,,
08-08-1953,1953,30.62,20.94,25.78,no,,,
09-08-1953,1953,27.32,20.63,23.97,no,,,
10-08-1953,1953,27.99,21.12,24.56,no,,,
11-08-1953,1953,27.93,21.05,24.49,no,,,
12-08-1953,1953,28.07,20.37,24.22,no,,,
13-08-1953,1953,27.10,20.88,23.99,no,,,
14-08-1953,1953,26.61,21.18,23.90,no,,,
15-08-1953,1953,27.35,21.44,24.40,no,,,
16-08-1953,1953,26.96,21.31,24.13,no,,,
17-08-1953,1953,28.08,21.15,24.61,no,,,
18-08-1953,1953,28.82,21.13,24.97,no,,,
19-08-1953,1953,28.24,20.80,24.52,no,,,
20-08-1953,1953,28.12,20.90,24.51,no,,,
21-08-1953,1953,28.41,20.62,24.52,no,,,
22-08-1953,1953,29.11,20.58,24.85,no,,,
23-08-1953,1953,28.41,20.56,24.48,no,,,
24-08-1953,1953,28.58,20.27,24.43,no,,,
25-08-1953,1953,28.95,20.08,24.52,no,,,
26-08-1953,1953,30.62,20.11,25.37,no,,,
27-08-1953,1953,29.81,19.71,24.76,no,,,
28-08-1953,1953,27.66,19.48,23.57,no,,,
29-08-1953,1953,29.33,19.92,24.63,no,,,
30-08-1953,1953,29.46,20.67,25.06,no,,,
31-08-1953,1953,30.92,20.56,25.74,no,,,
01-09-1953,1953,29.47,20.54,25.01,no,,,
02-09-1953,1953,29.53,20.43,24.98,no,,,
03-09-1953,1953,29.01,20.08,24.55,no,,,
04-09-1953,1953,27.00,20.35,23.68,no,,,
05-09-1953,1953,27.31,20.51,23.91,no,,,
06-09-1953,1953,27.83,20.38,24.10,no,,,
07-09-1953,1953,28.91,20.53,24.72,no,,,
08-09-1953,1953,29.02,20.70,24.86,no,,,
09-09-1953,1953,29.33,20.40,24.86,no,,,
10-09-1953,1953,28.05,20.60,24.32,no,,,
11-09-1953,1953,29.75,19.89,24.82,no,,,
12-09-1953,1953,29.11,20.19,24.65,no,,,
13-09-1953,1953,25.84,19.84,22.84,no,,,
14-09-1953,1953,28.59,19.97,24.28,no,,,
15-09-1953,1953,29.08,20.83,24.95,no,,,
16-09-1953,1953,28.52,20.39,24.45,no,,,
17-09-1953,1953,28.11,19.03,23.57,no,,,
18-09-1953,1953,27.87,20.18,24.03,no,,,
19-09-1953,1953,28.43,19.96,24.19,no,,,
20-09-1953,1953,28.64,20.70,24.67,no,,,
21-09-1953,1953,28.12,19.62,23.87,no,,,
22-09-1953,1953,28.50,19.93,24.22,no,,,
23-09-1953,1953,28.00,19.18,23.59,no,,,
24-09-1953,1953,26.88,19.51,23.19,no,,,
25-09-1953,1953,26.67,19.62,23.15,no,,,
26-09-1953,1953,27.20,20.00,23.60,no,,,
27-09-1953,1953,26.85,19.59,23.22,no,,,
28-09-1953,1953,27.97,19.81,23.89,no,,,
29-09-1953,1953,28.90,20.59,24.74,no,,,
30-09-1953,1953,29.57,20.90,25.23,no,,,
01-10-1953,1953,28.86,19.83,24.35,no,,,
02-10-1953,1953,29.78,20.10,24.94,no,,,
03-10-1953,1953,29.44,20.41,24.93,no,,,
04-10-1953,1953,28.78,19.53,24.16,no,,,
05-10-1953,1953,28.45,20.36,24.41,no,,,
06-10-1953,1953,28.21,20.17,24.19,no,,,
07-10-1953,1953,27.81,19.92,23.86,no,,,
08-10-1953,1953,26.48,20.60,23.54,no,,,
09-10-1953,1953,28.44,19.66,24.05,no,,,
10-10-1953,1953,28.13,20.10,24.11,no,,,
11-10-1953,1953,27.58,20.36,23.97,no,,,
12-10-1953,1953,27.66,20.24,23.95,no,,,
13-10-1953,1953,27.78,20.05,23.91,no,,,
14-10-1953,1953,27.61,19.96,23.78,no,,,
15-10-1953,1953,27.62,20.58,24.10,no,,,
16-10-1953,1953,25.78,20.25,23.02,no,,,
17-10-1953,1953,26.09,20.40,23.24,no,,,
18-10-1953,1953,26.65,20.37,23.51,no,,,
19-10-1953,1953,28.24,20.38,24.31,no,,,
20-10-1953,1953,28.43,20.76,24.60,no,,,
21-10-1953,1953,26.95,20.51,23.73,no,,,
22-10-1953,1953,23.70,19.44,21.57,no,,,
23-10-1953,1953,24.73,19.78,22.26,no,,,
24-10-1953,1953,26.77,20.88,23.82,no,,,
25-10-1953,1953,26.78,21.29,24.04,no,,,
26-10-1953,1953,26.96,20.43,23.69,no,,,
27-10-1953,1953,26.07,20.56,23.31,no,,,
28-10-1953,1953,27.04,20.73,23.89,no,,,
29-10-1953,1953,27.07,21.10,24.09,no,,,
30-10-1953,1953,27.57,19.88,23.72,no,,,
